BADGE,CURRENT_TRANSFORMER,RECOMMENDED_TRANSFORMER,CLUSTER,CLUSTER_SIZE,MAPPED_PEERS,CURRENT_VOTES,MAJORITY_VOTES,MAJORITY_SHARE,CONFIDENCE_GAP,PEER_STABILITY,PEERS_CONSIDERED,TIMES_RECOMMENDED,BADGE_N_RUNS,RECOMMENDATION_STABILITY
1068248,22420,6818,7864,6,6,1,5,0.8333,0.6667,1.0,5,9,9,1.0
1044507,7162,22635,8279,6,6,1,5,0.8333,0.6667,1.0,5,9,9,1.0
1044005,6446,6496,8472,6,6,1,5,0.8333,0.6667,1.0,5,9,9,1.0
1032886,6867,22469,8519,6,6,1,5,0.8333,0.6667,1.0,5,9,9,1.0
1041499,22435,22475,8568,6,6,1,5,0.8333,0.6667,1.0,5,9,9,1.0
1033550,349773,349776,8713,6,6,1,5,0.8333,0.6667,1.0,5,9,9,1.0
1033813,109419,109114,8762,6,6,1,5,0.8333,0.6667,1.0,5,9,9,1.0
1044551,6763,6726,8768,6,6,1,5,0.8333,0.6667,1.0,5,9,9,1.0
1133894,9112,9058,8882,6,6,1,5,0.8333,0.6667,1.0,5,9,9,1.0
1037959,6730,6770,9037,6,6,1,5,0.8333,0.6667,1.0,5,9,9,1.0
1044549,6726,6763,9038,6,6,1,5,0.8333,0.6667,1.0,5,9,9,1.0
1035839,458703,458701,9198,6,6,1,5,0.8333,0.6667,1.0,5,9,9,1.0
1041316,7835,22910,9377,6,6,1,5,0.8333,0.6667,1.0,5,9,9,1.0
1144724,13137,13124,9681,6,6,1,5,0.8333,0.6667,1.0,5,9,9,1.0
1038452,345055,354828,9767,6,6,1,5,0.8333,0.6667,1.0,5,9,9,1.0
1041935,20855,20827,10538,6,6,1,5,0.8333,0.6667,1.0,5,9,9,1.0
1042454,148182,148180,10633,6,6,1,5,0.8333,0.6667,1.0,5,9,9,1.0
1044965,148807,148804,11158,6,6,1,5,0.8333,0.6667,1.0,5,9,9,1.0
1046605,343195,350008,11471,6,6,1,5,0.8333,0.6667,1.0,5,9,9,1.0
1046808,167998,167999,11497,6,6,1,5,0.8333,0.6667,1.0,5,9,9,1.0
1047043,342716,340480,11522,6,6,1,5,0.8333,0.6667,1.0,5,9,9,1.0
1056430,201607,201608,11764,6,6,1,5,0.8333,0.6667,1.0,5,9,9,1.0
1048361,91168,91171,11777,6,6,1,5,0.8333,0.6667,1.0,5,9,9,1.0
1128504,22658,22597,11979,6,6,1,5,0.8333,0.6667,1.0,5,9,9,1.0
1181208,15982,15965,11989,6,6,1,5,0.8333,0.6667,1.0,5,9,9,1.0
1054765,143039,143038,12496,6,6,1,5,0.8333,0.6667,1.0,5,9,9,1.0
1066708,247045,247044,13202,6,6,1,5,0.8333,0.6667,1.0,5,9,9,1.0
1096902,23113,8491,13371,6,6,1,5,0.8333,0.6667,1.0,5,9,9,1.0
1146612,3108,343932,13414,6,6,1,5,0.8333,0.6667,1.0,5,9,9,1.0
1059442,12105,12188,13463,6,6,1,5,0.8333,0.6667,1.0,5,9,9,1.0
1091862,17524,17540,13650,6,6,1,5,0.8333,0.6667,1.0,5,9,9,1.0
1089381,15541,15540,13851,6,6,1,5,0.8333,0.6667,1.0,5,9,9,1.0
1060759,383565,383564,13984,6,6,1,5,0.8333,0.6667,1.0,5,9,9,1.0
1060802,87334,87333,13991,6,6,1,5,0.8333,0.6667,1.0,5,9,9,1.0
1248134,18920,18904,14107,6,6,1,5,0.8333,0.6667,1.0,5,9,9,1.0
1061408,20666,181759,14144,6,6,1,5,0.8333,0.6667,1.0,5,9,9,1.0
1065360,123180,122872,14693,6,6,1,5,0.8333,0.6667,1.0,5,9,9,1.0
1066900,133741,5660,14784,6,6,1,5,0.8333,0.6667,1.0,5,9,9,1.0
1066399,275841,275844,14910,6,6,1,5,0.8333,0.6667,1.0,5,9,9,1.0
1067144,128630,128622,14962,6,6,1,5,0.8333,0.6667,1.0,5,9,9,1.0
1068901,164798,161603,14995,6,6,1,5,0.8333,0.6667,1.0,5,9,9,1.0
1237778,156485,156484,15042,6,6,1,5,0.8333,0.6667,1.0,5,9,9,1.0
1067608,115181,115182,15187,6,6,1,5,0.8333,0.6667,1.0,5,9,9,1.0
1070505,5291,5303,15412,6,6,1,5,0.8333,0.6667,1.0,5,9,9,1.0
1078466,19311,19292,15683,6,6,1,5,0.8333,0.6667,1.0,5,9,9,1.0
1095592,5314,5284,15915,6,6,1,5,0.8333,0.6667,1.0,5,9,9,1.0
1070869,14608,14574,15926,6,6,1,5,0.8333,0.6667,1.0,5,9,9,1.0
1104408,16972,16950,16006,6,6,1,5,0.8333,0.6667,1.0,5,9,9,1.0
1075217,35493,35490,16121,6,6,1,5,0.8333,0.6667,1.0,5,9,9,1.0
1175161,24825,24807,16152,6,6,1,5,0.8333,0.6667,1.0,5,9,9,1.0
1077548,19172,19181,16155,6,6,1,5,0.8333,0.6667,1.0,5,9,9,1.0
1072319,364860,429979,16300,6,6,1,5,0.8333,0.6667,1.0,5,9,9,1.0
1074789,13969,14055,17194,6,6,1,5,0.8333,0.6667,1.0,5,9,9,1.0
1077093,19547,27431,17256,6,6,1,5,0.8333,0.6667,1.0,5,9,9,1.0
1075194,35494,35492,17270,6,6,1,5,0.8333,0.6667,1.0,5,9,9,1.0
1075731,27404,27413,17405,6,6,1,5,0.8333,0.6667,1.0,5,9,9,1.0
1077372,19250,19276,17533,6,6,1,5,0.8333,0.6667,1.0,5,9,9,1.0
1078243,18038,18081,17943,6,6,1,5,0.8333,0.6667,1.0,5,9,9,1.0
1083918,35166,96296,18201,6,6,1,5,0.8333,0.6667,1.0,5,9,9,1.0
1079837,26310,16066,18273,6,6,1,5,0.8333,0.6667,1.0,5,9,9,1.0
1079834,26325,26327,18278,6,6,1,5,0.8333,0.6667,1.0,5,9,9,1.0
1137103,13963,13994,18393,6,6,1,5,0.8333,0.6667,1.0,5,9,9,1.0
1082011,14867,14922,18536,6,6,1,5,0.8333,0.6667,1.0,5,9,9,1.0
1137067,15839,15826,18702,6,6,1,5,0.8333,0.6667,1.0,5,9,9,1.0
1082102,15764,15784,18711,6,6,1,5,0.8333,0.6667,1.0,5,9,9,1.0
1082326,15789,15829,18911,6,6,1,5,0.8333,0.6667,1.0,5,9,9,1.0
1082712,15759,15785,19027,6,6,1,5,0.8333,0.6667,1.0,5,9,9,1.0
1287643,9848,9949,19047,6,6,1,5,0.8333,0.6667,1.0,5,9,9,1.0
1210281,12880,12825,19069,6,6,1,5,0.8333,0.6667,1.0,5,9,9,1.0
1113818,14476,25785,19248,6,6,1,5,0.8333,0.6667,1.0,5,9,9,1.0
1174731,27272,19050,19298,6,6,1,5,0.8333,0.6667,1.0,5,9,9,1.0
1174451,19075,19089,19301,6,6,1,5,0.8333,0.6667,1.0,5,9,9,1.0
1088120,16033,16015,19618,6,6,1,5,0.8333,0.6667,1.0,5,9,9,1.0
1089253,14577,14599,19933,6,6,1,5,0.8333,0.6667,1.0,5,9,9,1.0
1112442,14413,14374,19978,6,6,1,5,0.8333,0.6667,1.0,5,9,9,1.0
1090703,15368,15385,20175,6,6,1,5,0.8333,0.6667,1.0,5,9,9,1.0
1167917,18591,18572,20324,6,6,1,5,0.8333,0.6667,1.0,5,9,9,1.0
1275380,64283,18549,20330,6,6,1,5,0.8333,0.6667,1.0,5,9,9,1.0
1111797,16771,16758,20424,6,6,1,5,0.8333,0.6667,1.0,5,9,9,1.0
1111932,25327,25338,20439,6,6,1,5,0.8333,0.6667,1.0,5,9,9,1.0
1090981,18283,18250,20444,6,6,1,5,0.8333,0.6667,1.0,5,9,9,1.0
1188353,19586,19601,20801,6,6,1,5,0.8333,0.6667,1.0,5,9,9,1.0
1186162,19226,19259,20909,6,6,1,5,0.8333,0.6667,1.0,5,9,9,1.0
1102915,26362,26363,20967,6,6,1,5,0.8333,0.6667,1.0,5,9,9,1.0
1185724,19559,19538,20987,6,6,1,5,0.8333,0.6667,1.0,5,9,9,1.0
1092578,25251,25263,21043,6,6,1,5,0.8333,0.6667,1.0,5,9,9,1.0
1185275,19642,19640,21083,6,6,1,5,0.8333,0.6667,1.0,5,9,9,1.0
1100624,17143,17120,21194,6,6,1,5,0.8333,0.6667,1.0,5,9,9,1.0
1093261,17562,17544,21234,6,6,1,5,0.8333,0.6667,1.0,5,9,9,1.0
1093360,19284,19253,21266,6,6,1,5,0.8333,0.6667,1.0,5,9,9,1.0
1093736,17852,17815,21361,6,6,1,5,0.8333,0.6667,1.0,5,9,9,1.0
1093797,17686,17660,21365,6,6,1,5,0.8333,0.6667,1.0,5,9,9,1.0
1094722,26722,26718,21605,6,6,1,5,0.8333,0.6667,1.0,5,9,9,1.0
1101345,26723,17394,21614,6,6,1,5,0.8333,0.6667,1.0,5,9,9,1.0
1176535,11468,11490,21658,6,6,1,5,0.8333,0.6667,1.0,5,9,9,1.0
1095114,375025,120939,21660,6,6,1,5,0.8333,0.6667,1.0,5,9,9,1.0
1099829,17314,17315,22616,6,6,1,5,0.8333,0.6667,1.0,5,9,9,1.0
1121104,26497,26510,22630,6,6,1,5,0.8333,0.6667,1.0,5,9,9,1.0
1106050,26713,26727,22661,6,6,1,5,0.8333,0.6667,1.0,5,9,9,1.0
1121103,17027,17056,22775,6,6,1,5,0.8333,0.6667,1.0,5,9,9,1.0
1103408,16697,16682,22896,6,6,1,5,0.8333,0.6667,1.0,5,9,9,1.0
1101902,17843,17819,23060,6,6,1,5,0.8333,0.6667,1.0,5,9,9,1.0
1103194,26474,26475,23319,6,6,1,5,0.8333,0.6667,1.0,5,9,9,1.0
1103290,14697,14679,23338,6,6,1,5,0.8333,0.6667,1.0,5,9,9,1.0
1111378,17414,17423,23435,6,6,1,5,0.8333,0.6667,1.0,5,9,9,1.0
1104482,25655,14166,23610,6,6,1,5,0.8333,0.6667,1.0,5,9,9,1.0
1121065,396191,13276,23706,6,6,1,5,0.8333,0.6667,1.0,5,9,9,1.0
1109321,17373,17346,23753,6,6,1,5,0.8333,0.6667,1.0,5,9,9,1.0
1171203,4545,4535,23916,6,6,1,5,0.8333,0.6667,1.0,5,9,9,1.0
1108598,19201,19217,24114,6,6,1,5,0.8333,0.6667,1.0,5,9,9,1.0
1108931,17321,17303,24193,6,6,1,5,0.8333,0.6667,1.0,5,9,9,1.0
1112142,27104,27102,24225,6,6,1,5,0.8333,0.6667,1.0,5,9,9,1.0
1109117,14792,14802,24231,6,6,1,5,0.8333,0.6667,1.0,5,9,9,1.0
1109475,15869,15859,24288,6,6,1,5,0.8333,0.6667,1.0,5,9,9,1.0
1109814,18812,18825,24360,6,6,1,5,0.8333,0.6667,1.0,5,9,9,1.0
1111613,13767,13758,24365,6,6,1,5,0.8333,0.6667,1.0,5,9,9,1.0
1114763,25412,25413,24447,6,6,1,5,0.8333,0.6667,1.0,5,9,9,1.0
1112140,18270,18266,24465,6,6,1,5,0.8333,0.6667,1.0,5,9,9,1.0
1110689,18118,18122,24528,6,6,1,5,0.8333,0.6667,1.0,5,9,9,1.0
1114587,13143,13164,24544,6,6,1,5,0.8333,0.6667,1.0,5,9,9,1.0
1138780,13803,13785,24715,6,6,1,5,0.8333,0.6667,1.0,5,9,9,1.0
1111943,25830,14601,24773,6,6,1,5,0.8333,0.6667,1.0,5,9,9,1.0
1112389,18235,27105,24808,6,6,1,5,0.8333,0.6667,1.0,5,9,9,1.0
1121091,13025,13048,24844,6,6,1,5,0.8333,0.6667,1.0,5,9,9,1.0
1145045,25312,13111,24847,6,6,1,5,0.8333,0.6667,1.0,5,9,9,1.0
1113182,14196,14404,25128,6,6,1,5,0.8333,0.6667,1.0,5,9,9,1.0
1142846,25210,25233,25221,6,6,1,5,0.8333,0.6667,1.0,5,9,9,1.0
1150174,25401,13418,25306,6,6,1,5,0.8333,0.6667,1.0,5,9,9,1.0
1121075,13691,13676,25771,6,6,1,5,0.8333,0.6667,1.0,5,9,9,1.0
1121122,27124,27126,26171,6,6,1,5,0.8333,0.6667,1.0,5,9,9,1.0
1124469,25404,13360,26974,6,6,1,5,0.8333,0.6667,1.0,5,9,9,1.0
1126002,14340,14395,27369,6,6,1,5,0.8333,0.6667,1.0,5,9,9,1.0
1127353,8076,23019,27789,6,6,1,5,0.8333,0.6667,1.0,5,9,9,1.0
1223193,24342,24359,27991,6,6,1,5,0.8333,0.6667,1.0,5,9,9,1.0
1185642,19652,19649,28139,6,6,1,5,0.8333,0.6667,1.0,5,9,9,1.0
1148412,2005,20395,28142,6,6,1,5,0.8333,0.6667,1.0,5,9,9,1.0
1268077,23169,23160,28236,6,6,1,5,0.8333,0.6667,1.0,5,9,9,1.0
1128631,6716,6754,28371,6,6,1,5,0.8333,0.6667,1.0,5,9,9,1.0
1128831,15630,15603,28473,6,6,1,5,0.8333,0.6667,1.0,5,9,9,1.0
1128961,9805,9867,28528,6,6,1,5,0.8333,0.6667,1.0,5,9,9,1.0
1217928,11574,11631,28727,6,6,1,5,0.8333,0.6667,1.0,5,9,9,1.0
1132177,22827,22848,29102,6,6,1,5,0.8333,0.6667,1.0,5,9,9,1.0
1132754,150730,150727,29335,6,6,1,5,0.8333,0.6667,1.0,5,9,9,1.0
1309895,6096,6102,29932,6,6,1,5,0.8333,0.6667,1.0,5,9,9,1.0
1134939,10049,10018,30134,6,6,1,5,0.8333,0.6667,1.0,5,9,9,1.0
1209374,25303,12942,30203,6,6,1,5,0.8333,0.6667,1.0,5,9,9,1.0
1268289,17068,17092,30662,6,6,1,5,0.8333,0.6667,1.0,5,9,9,1.0
1149303,14183,25697,30689,6,6,1,5,0.8333,0.6667,1.0,5,9,9,1.0
1267816,11739,11774,30691,6,6,1,5,0.8333,0.6667,1.0,5,9,9,1.0
1266762,2198,136958,30700,6,6,1,5,0.8333,0.6667,1.0,5,9,9,1.0
1288167,9759,9707,30720,6,6,1,5,0.8333,0.6667,1.0,5,9,9,1.0
1143017,10259,24105,31328,6,6,1,5,0.8333,0.6667,1.0,5,9,9,1.0
1143402,26288,15933,31454,6,6,1,5,0.8333,0.6667,1.0,5,9,9,1.0
1152845,7392,22740,32833,6,6,1,5,0.8333,0.6667,1.0,5,9,9,1.0
1159398,102364,102365,33212,6,6,1,5,0.8333,0.6667,1.0,5,9,9,1.0
1203055,26989,18033,33952,6,6,1,5,0.8333,0.6667,1.0,5,9,9,1.0
1175286,25486,25499,34031,6,6,1,5,0.8333,0.6667,1.0,5,9,9,1.0
1164802,3757,3796,34572,6,6,1,5,0.8333,0.6667,1.0,5,9,9,1.0
1165765,3398,265927,34760,6,6,1,5,0.8333,0.6667,1.0,5,9,9,1.0
1174476,19116,27287,35373,6,6,1,5,0.8333,0.6667,1.0,5,9,9,1.0
1168598,19182,19200,35391,6,6,1,5,0.8333,0.6667,1.0,5,9,9,1.0
1202425,27019,27032,35434,6,6,1,5,0.8333,0.6667,1.0,5,9,9,1.0
1221739,10799,10888,35874,6,6,1,5,0.8333,0.6667,1.0,5,9,9,1.0
1196276,24378,10685,35881,6,6,1,5,0.8333,0.6667,1.0,5,9,9,1.0
1174002,16210,16237,36139,6,6,1,5,0.8333,0.6667,1.0,5,9,9,1.0
1178735,123189,123188,36495,6,6,1,5,0.8333,0.6667,1.0,5,9,9,1.0
1206847,25834,25861,36784,6,6,1,5,0.8333,0.6667,1.0,5,9,9,1.0
1180811,16524,16462,37683,6,6,1,5,0.8333,0.6667,1.0,5,9,9,1.0
1186338,19558,19565,38038,6,6,1,5,0.8333,0.6667,1.0,5,9,9,1.0
1188374,19268,19207,38200,6,6,1,5,0.8333,0.6667,1.0,5,9,9,1.0
1190741,47004,47005,38455,6,6,1,5,0.8333,0.6667,1.0,5,9,9,1.0
1190074,21254,21233,38913,6,6,1,5,0.8333,0.6667,1.0,5,9,9,1.0
1219839,236157,236158,38996,6,6,1,5,0.8333,0.6667,1.0,5,9,9,1.0
1221789,24219,10368,39354,6,6,1,5,0.8333,0.6667,1.0,5,9,9,1.0
1197486,11702,11675,39596,6,6,1,5,0.8333,0.6667,1.0,5,9,9,1.0
1197548,8718,8644,39625,6,6,1,5,0.8333,0.6667,1.0,5,9,9,1.0
1198015,10346,10377,39799,6,6,1,5,0.8333,0.6667,1.0,5,9,9,1.0
1198181,11390,11360,39843,6,6,1,5,0.8333,0.6667,1.0,5,9,9,1.0
1198289,24233,10506,39874,6,6,1,5,0.8333,0.6667,1.0,5,9,9,1.0
1228554,10660,10591,39916,6,6,1,5,0.8333,0.6667,1.0,5,9,9,1.0
1306860,12625,12622,40063,6,6,1,5,0.8333,0.6667,1.0,5,9,9,1.0
1222322,10178,10131,40108,6,6,1,5,0.8333,0.6667,1.0,5,9,9,1.0
1218262,11552,11501,40128,6,6,1,5,0.8333,0.6667,1.0,5,9,9,1.0
1200873,12341,24992,40380,6,6,1,5,0.8333,0.6667,1.0,5,9,9,1.0
1201478,10809,10766,40707,6,6,1,5,0.8333,0.6667,1.0,5,9,9,1.0
1201852,23556,23548,40790,6,6,1,5,0.8333,0.6667,1.0,5,9,9,1.0
1207659,10511,10548,41483,6,6,1,5,0.8333,0.6667,1.0,5,9,9,1.0
1208954,647,10551,41623,6,6,1,5,0.8333,0.6667,1.0,5,9,9,1.0
1208981,10601,10562,41624,6,6,1,5,0.8333,0.6667,1.0,5,9,9,1.0
1208604,24786,24800,41667,6,6,1,5,0.8333,0.6667,1.0,5,9,9,1.0
1209038,10640,10609,41734,6,6,1,5,0.8333,0.6667,1.0,5,9,9,1.0
1225256,24554,11272,42301,6,6,1,5,0.8333,0.6667,1.0,5,9,9,1.0
1222570,10747,10820,42307,6,6,1,5,0.8333,0.6667,1.0,5,9,9,1.0
1222836,8213,8123,42477,6,6,1,5,0.8333,0.6667,1.0,5,9,9,1.0
1225412,147840,96298,43605,6,6,1,5,0.8333,0.6667,1.0,5,9,9,1.0
1275655,9578,9581,43867,6,6,1,5,0.8333,0.6667,1.0,5,9,9,1.0
1227550,23148,23177,44064,6,6,1,5,0.8333,0.6667,1.0,5,9,9,1.0
1228581,9859,23845,44269,6,6,1,5,0.8333,0.6667,1.0,5,9,9,1.0
1269695,9058,9112,44716,6,6,1,5,0.8333,0.6667,1.0,5,9,9,1.0
1270271,23698,9452,45156,6,6,1,5,0.8333,0.6667,1.0,5,9,9,1.0
1287366,9676,9569,45183,6,6,1,5,0.8333,0.6667,1.0,5,9,9,1.0
1269574,11705,11714,45196,6,6,1,5,0.8333,0.6667,1.0,5,9,9,1.0
1269662,10270,10265,45250,6,6,1,5,0.8333,0.6667,1.0,5,9,9,1.0
1271544,9015,8921,45334,6,6,1,5,0.8333,0.6667,1.0,5,9,9,1.0
1267743,24055,10261,45608,6,6,1,5,0.8333,0.6667,1.0,5,9,9,1.0
1269572,11705,11718,45702,6,6,1,5,0.8333,0.6667,1.0,5,9,9,1.0
1268253,8774,8692,45739,6,6,1,5,0.8333,0.6667,1.0,5,9,9,1.0
1271536,11866,11815,45907,6,6,1,5,0.8333,0.6667,1.0,5,9,9,1.0
1271134,23630,23617,45919,6,6,1,5,0.8333,0.6667,1.0,5,9,9,1.0
1270777,14612,14688,46096,6,6,1,5,0.8333,0.6667,1.0,5,9,9,1.0
1277471,9400,9365,46218,6,6,1,5,0.8333,0.6667,1.0,5,9,9,1.0
1271816,23615,23626,46295,6,6,1,5,0.8333,0.6667,1.0,5,9,9,1.0
1271331,25666,25687,46346,6,6,1,5,0.8333,0.6667,1.0,5,9,9,1.0
1272271,12038,11998,46485,6,6,1,5,0.8333,0.6667,1.0,5,9,9,1.0
1273682,25650,25648,46705,6,6,1,5,0.8333,0.6667,1.0,5,9,9,1.0
1288325,10268,10163,46779,6,6,1,5,0.8333,0.6667,1.0,5,9,9,1.0
1278039,14965,25947,47500,6,6,1,5,0.8333,0.6667,1.0,5,9,9,1.0
1298184,95007,95006,47631,6,6,1,5,0.8333,0.6667,1.0,5,9,9,1.0
1279629,16539,16542,47921,6,6,1,5,0.8333,0.6667,1.0,5,9,9,1.0
1280184,4635,26630,48061,6,6,1,5,0.8333,0.6667,1.0,5,9,9,1.0
1297561,22751,7423,48161,6,6,1,5,0.8333,0.6667,1.0,5,9,9,1.0
1280531,22773,22788,48187,6,6,1,5,0.8333,0.6667,1.0,5,9,9,1.0
1280554,7401,7392,48191,6,6,1,5,0.8333,0.6667,1.0,5,9,9,1.0
1282696,19370,27337,48696,6,6,1,5,0.8333,0.6667,1.0,5,9,9,1.0
1288982,10030,10073,48849,6,6,1,5,0.8333,0.6667,1.0,5,9,9,1.0
1288164,9771,9659,49221,6,6,1,5,0.8333,0.6667,1.0,5,9,9,1.0
1288762,6749,22394,49343,6,6,1,5,0.8333,0.6667,1.0,5,9,9,1.0
1288928,365035,18485,49372,6,6,1,5,0.8333,0.6667,1.0,5,9,9,1.0
1309260,27441,19551,49824,6,6,1,5,0.8333,0.6667,1.0,5,9,9,1.0
1311757,6067,6081,49834,6,6,1,5,0.8333,0.6667,1.0,5,9,9,1.0
1298953,7986,8012,49846,6,6,1,5,0.8333,0.6667,1.0,5,9,9,1.0
1299124,16533,16512,49856,6,6,1,5,0.8333,0.6667,1.0,5,9,9,1.0
1299841,18344,18384,50024,6,6,1,5,0.8333,0.6667,1.0,5,9,9,1.0
1309207,18353,27131,50067,6,6,1,5,0.8333,0.6667,1.0,5,9,9,1.0
1300137,6014,6003,50101,6,6,1,5,0.8333,0.6667,1.0,5,9,9,1.0
1301874,6287,6286,50473,6,6,1,5,0.8333,0.6667,1.0,5,9,9,1.0
1303219,7287,7290,50699,6,6,1,5,0.8333,0.6667,1.0,5,9,9,1.0
1303185,22395,22410,50700,6,6,1,5,0.8333,0.6667,1.0,5,9,9,1.0
1304079,7694,22872,50840,6,6,1,5,0.8333,0.6667,1.0,5,9,9,1.0
1304815,22545,22536,50949,6,6,1,5,0.8333,0.6667,1.0,5,9,9,1.0
1305617,5906,22074,51057,6,6,1,5,0.8333,0.6667,1.0,5,9,9,1.0
1308769,8988,9033,51244,6,6,1,5,0.8333,0.6667,1.0,5,9,9,1.0
1307309,5906,22076,51341,6,6,1,5,0.8333,0.6667,1.0,5,9,9,1.0
1309824,8583,23232,51406,6,6,1,5,0.8333,0.6667,1.0,5,9,9,1.0
1308991,9039,59175,51560,6,6,1,5,0.8333,0.6667,1.0,5,9,9,1.0
1142375,,389963,5001,4,3,0,2,0.6667,0.6667,1.0,3,9,9,1.0
1013503,9047,23438,3187,11,11,2,9,0.8182,0.6364,1.0,10,9,9,1.0
1135550,9047,23438,3187,11,11,2,9,0.8182,0.6364,1.0,10,9,9,1.0
1136700,290235,280961,10709,11,11,2,9,0.8182,0.6364,1.0,10,9,9,1.0
1251048,290235,280961,10709,11,11,2,9,0.8182,0.6364,1.0,10,9,9,1.0
1134982,13387,13421,11706,11,11,2,9,0.8182,0.6364,1.0,10,9,9,1.0
1127523,13387,13421,11706,11,11,2,9,0.8182,0.6364,1.0,10,9,9,1.0
1088697,14744,14763,19794,8,8,1,6,0.75,0.625,1.0,7,9,9,1.0
1109282,14719,14763,19794,8,8,1,6,0.75,0.625,1.0,7,9,9,1.0
1267394,9235,23579,27925,8,8,1,6,0.75,0.625,1.0,7,9,9,1.0
1127634,9262,23579,27925,8,8,1,6,0.75,0.625,1.0,7,9,9,1.0
1280209,9057,9119,46210,8,8,1,6,0.75,0.625,1.0,7,9,9,1.0
1278206,9180,9119,46210,8,8,1,6,0.75,0.625,1.0,7,9,9,1.0
1196941,12614,12548,35621,15,15,3,12,0.8,0.6,1.0,14,9,9,1.0
1210974,12614,12548,35621,15,15,3,12,0.8,0.6,1.0,14,9,9,1.0
1169525,12614,12548,35621,15,15,3,12,0.8,0.6,1.0,14,9,9,1.0
1104511,14618,14684,15928,10,10,2,8,0.8,0.6,1.0,9,9,9,1.0
1109251,14618,14684,15928,10,10,2,8,0.8,0.6,1.0,9,9,9,1.0
1133308,254716,254717,16371,10,10,2,8,0.8,0.6,1.0,9,9,9,1.0
1073112,254716,254717,16371,10,10,2,8,0.8,0.6,1.0,9,9,9,1.0
1106561,14225,14240,19849,10,10,2,8,0.8,0.6,1.0,9,9,9,1.0
1088940,14225,14240,19849,10,10,2,8,0.8,0.6,1.0,9,9,9,1.0
1014291,375317,375316,132,6,5,1,4,0.8,0.6,1.0,5,9,9,1.0
1001153,74844,19767,350,5,5,1,4,0.8,0.6,1.0,4,9,9,1.0
1080713,19801,279,388,5,5,1,4,0.8,0.6,1.0,4,9,9,1.0
1001266,19821,19820,392,5,5,1,4,0.8,0.6,1.0,4,9,9,1.0
1001764,7721,274,609,5,5,1,4,0.8,0.6,1.0,4,9,9,1.0
1010376,24240,10491,2836,5,5,1,4,0.8,0.6,1.0,4,9,9,1.0
1011865,376718,376717,3528,5,5,1,4,0.8,0.6,1.0,4,9,9,1.0
1014919,15860,15875,4799,5,5,1,4,0.8,0.6,1.0,4,9,9,1.0
1018860,7591,22820,5051,5,5,1,4,0.8,0.6,1.0,4,9,9,1.0
1020028,8614,8562,5116,5,5,1,4,0.8,0.6,1.0,4,9,9,1.0
1020701,9107,9177,5214,5,5,1,4,0.8,0.6,1.0,4,9,9,1.0
1020183,114862,114863,5251,5,5,1,4,0.8,0.6,1.0,4,9,9,1.0
1020629,23541,23527,5495,5,5,1,4,0.8,0.6,1.0,4,9,9,1.0
1020624,23527,23541,5506,5,5,1,4,0.8,0.6,1.0,4,9,9,1.0
1026857,23832,23844,6883,5,5,1,4,0.8,0.6,1.0,4,9,9,1.0
1030350,343094,343093,7885,5,5,1,4,0.8,0.6,1.0,4,9,9,1.0
1045348,6151,6128,8305,5,5,1,4,0.8,0.6,1.0,4,9,9,1.0
1063497,172475,172169,9048,5,5,1,4,0.8,0.6,1.0,4,9,9,1.0
1036015,6734,22373,9235,5,5,1,4,0.8,0.6,1.0,4,9,9,1.0
1041327,7859,7872,9385,5,5,1,4,0.8,0.6,1.0,4,9,9,1.0
1197008,12017,12078,10463,5,5,1,4,0.8,0.6,1.0,4,9,9,1.0
1044709,139202,139203,10524,5,5,1,4,0.8,0.6,1.0,4,9,9,1.0
1043483,276801,279038,10873,5,5,1,4,0.8,0.6,1.0,4,9,9,1.0
1044028,22432,22391,10996,5,5,1,4,0.8,0.6,1.0,4,9,9,1.0
1044311,110068,110067,11044,5,5,1,4,0.8,0.6,1.0,4,9,9,1.0
1046611,350009,350005,11477,5,5,1,4,0.8,0.6,1.0,4,9,9,1.0
1053442,350252,350253,12309,5,5,1,4,0.8,0.6,1.0,4,9,9,1.0
1069219,5838,22054,13105,5,5,1,4,0.8,0.6,1.0,4,9,9,1.0
1067504,5819,22048,13123,5,5,1,4,0.8,0.6,1.0,4,9,9,1.0
1059462,17130,26664,13480,5,5,1,4,0.8,0.6,1.0,4,9,9,1.0
1069145,5853,5860,13705,5,5,1,4,0.8,0.6,1.0,4,9,9,1.0
1068658,119660,122861,14823,5,5,1,4,0.8,0.6,1.0,4,9,9,1.0
1068869,265919,265920,14940,5,5,1,4,0.8,0.6,1.0,4,9,9,1.0
1070106,199042,199043,15154,5,5,1,4,0.8,0.6,1.0,4,9,9,1.0
1069762,119024,119025,15668,5,5,1,4,0.8,0.6,1.0,4,9,9,1.0
1127860,5271,5301,15723,5,5,1,4,0.8,0.6,1.0,4,9,9,1.0
1082330,13998,13984,16000,5,5,1,4,0.8,0.6,1.0,4,9,9,1.0
1073248,349965,332797,16631,5,5,1,4,0.8,0.6,1.0,4,9,9,1.0
1073590,9342,9383,16803,5,5,1,4,0.8,0.6,1.0,4,9,9,1.0
1079122,18742,18766,17454,5,5,1,4,0.8,0.6,1.0,4,9,9,1.0
1077972,19294,19289,17744,5,5,1,4,0.8,0.6,1.0,4,9,9,1.0
1082040,15780,15756,18714,5,5,1,4,0.8,0.6,1.0,4,9,9,1.0
